Strain,Lean,Sweet,Strawberry,Earthy,Cheese,Sage,Honey,Rose,Tree,Violet,Coffee,Pear,Spicy/Herbal,Tropical,Pungent,Tea,Apricot,Mint,Pepper,Flowery,Ammonia,Blueberry,Berry,Chemical,Pine,Woody,Lime,Plum,Nutty,Fruit,Citrus,Orange,Mango,Diesel,Lemon,Pineapple,Apple,Grape,Menthol,Chestnut,Skunk,Grapefruit,Blue,Peach,Butter,Lavender,Tar,Tobacco,Vanilla,Eff_Focused,Med_Inflammation,Eff_Dizzy,Eff_Energetic,Eff_Dry_eyes,Med_Lack_of_appetite,Eff_Happy,Eff_Creative,Med_Muscle_spasms,Eff_Sleepy,Med_Stress,Eff_Tingly,Eff_Aroused,Eff_Anxious,Med_Nausea,Med_Fatigue,Med_Cramps,Eff_Uplifted,Eff_Headache,Eff_Talkative,Eff_Paranoid,Eff_Hungry,Eff_Giggly,Med_Depression,Eff_Relaxed,Med_Pain,Med_Seizures,Eff_Euphoric,Med_Spasticity,Med_Eye_pressure,Eff_Dry_mouth,Med_Headaches,Med_Insomnia,Rating_scaled,Num_reviews_scaled,THC_scaled,Strain_type
Wet Dream,0.09999999999999998,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.29889298892988897,0.803133514986376,0.317343173431734,0.879679144385027,1.0,0.747956403269755,,,1.0,,,1.0,0.459893048128342,0.866310160427807,,0.803133514986376,0.308118081180812,,,,,0.9866310160427808,,,,0.91008174386921,,,0.381918819188192,,,0.8405797101449275,0.005637254901960784,0.5098039215686275,sativa
Where's My Bike,0.3653390674016713,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,0.857142857142857,0.857142857142857,,,0.5,0.5,,,,,,,1.0,1.0,,,1.0,,0.5,0.5,0.5,,0.9166666666666674,0.0007352941176470588,0.5751633986928105,hybrid
Whitaker Blues,0.8,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,0.857142857142857,,,0.7142857142857142,1.0,,,,,0.25,,0.28571428571428603,,,,0.42857142857142894,,0.5,1.0,0.5,,,,,1.0,,0.75,0.7884615384615374,0.0009803921568627449,0.6241830065359478,indica
White 99,0.56,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.50726468730259,0.796610169491525,0.546746683512318,0.40677966101694896,,0.47536323436513,,,,1.0,,,0.271186440677966,0.6809854706253949,0.6936197094125081,,0.7100442198357549,,,0.7288135593220341,,,0.7694251421351861,1.0,,,0.8847125710675929,,,1.0,,,0.875,0.00522875816993464,,hybrid
White Bastard,0.74,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666666666667,,,,,0.6842105263157889,,1.0,,0.666666666666667,0.5263157894736841,,,,,0.666666666666667,0.5263157894736841,,,,0.5263157894736841,,,1.0,1.0,,,,,,,,0.875,0.0004901960784313724,,indica
White Berry,0.65,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187192118226601,,0.504926108374384,0.672913117546848,0.7301291141129929,0.423016643033062,,0.8300619449212631,1.0,,,0.33743842364532,,0.4327086882453151,,,0.33743842364532,,,,,0.630323679727428,1.0,0.8296422487223171,,0.5212329278304351,,,1.0,,,0.7928994082840226,0.014460784313725487,0.5751633986928105,indica
White Buffalo,0.25,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.23921461549918105,0.5294724461069761,0.266966191729137,,0.6953260576144379,,,,1.0,,,0.8574690959638579,,0.9041806581598392,,0.809918630210945,,,0.6437472074666141,,,0.7674110141034249,0.4980621649762829,0.5050537273337811,,1.0,,,1.0,0.33997649429147103,,0.8831967213114751,0.009967320261437908,0.5588235294117648,sativa
White Castle,0.5,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.45454545454545503,,,0.545454545454545,0.833333333333333,,,,,0.166666666666667,,0.545454545454545,,,,0.7272727272727271,,0.666666666666667,1.0,0.833333333333333,,,,,,,1.0,0.75,0.0008986928104575162,0.411764705882353,hybrid
White Cheese,0.565,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.100719424460432,1.0,1.0,,,0.284250960307298,0.538461538461539,,,,,1.0,,0.618437900128041,,,,,,0.471153846153846,0.93854033290653,,,0.9820742637644052,,0.932692307692308,1.0,,,0.8214285714285725,0.003431372549019608,0.4444444444444445,hybrid
White Cookies,0.5,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0300268096514745,,0.580697050938338,,0.8157397408207341,,,,1.0,,,0.0919571045576408,0.5702697604225619,,,0.7543196544276459,0.0075067024128686296,,,0.677780777537797,,0.704961328051311,1.0,0.8441803433314471,,0.7571544276457879,,,1.0,,0.6455385776268631,0.85763888888889,0.005882352941176471,0.5751633986928105,hybrid
White Dawg,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.74469305794607,,0.13592233009708699,,0.24919093851132695,,1.0,0.7917383820998279,,,0.268312101910828,,,0.11326860841423897,,0.0931528662420382,,0.8508318990246699,,,0.8867313915857601,,,0.16958598726114701,0.8978772231784281,1.0,,,,,1.0,0.906847133757962,,0.8185483870967751,0.005310457516339869,0.6405228758169935,hybrid
White Diesel,0.38,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.848101265822785,,0.33333333333333304,,0.666666666666667,0.5,0.556962025316456,0.905063291139241,,,1.0,,,,0.33333333333333304,,,0.613924050632911,0.166666666666667,,0.166666666666667,,,0.5,1.0,0.833333333333333,,,,,1.0,,,0.7959183673469399,0.004084967320261436,0.6568627450980393,hybrid
White Dragon,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.26315789473684204,,0.934210526315789,,0.6098901098901099,,,0.7527472527472528,0.627737226277372,0.7527472527472528,,0.06578947368421051,,,,,,,0.06578947368421051,0.5274725274725279,,0.554744525547445,1.0,0.6642335766423361,,,,,1.0,0.5182481751824821,1.0,0.8522727272727275,0.0014705882352941176,0.7058823529411765,indica
White Dream,0.4,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.34345794392523404,,0.716981132075472,,0.11320754716981098,,0.911214953271028,,,,1.0,,,0.7735849056603772,,0.5945945945945951,,1.0,0.0566037735849057,,,,,1.0,0.7196261682242989,0.324324324324324,,0.964953271028037,,,1.0,0.756756756756757,,0.9193548387096776,0.002532679738562091,0.7058823529411765,hybrid
White Durban,0.23,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.24509803921568601,,,1.0,1.0,,0.7745098039215691,,,,0.538461538461538,,,0.18181818181818202,,0.538461538461538,,0.8725490196078429,0.18181818181818202,,0.272727272727273,,,1.0,0.7647058823529409,0.307692307692308,,,,,0.9090909090909092,,0.6923076923076921,0.93,0.002042483660130718,0.542483660130719,sativa
White Elephant,0.575,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,0.174311926605505,,,0.09174311926605498,1.0,,,,,,,0.100917431192661,,,,,,0.857142857142857,1.0,,,0.8899082568807339,,0.5714285714285711,1.0,0.7142857142857142,0.42857142857142894,0.8552631578947376,0.002287581699346405,0.5751633986928105,hybrid
White Empress,0.85,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0476190476190476,,0.15,,,,1.0,,,0.952380952380952,,1.0,,0.1,,,,,,1.0,0.1,,,0.2,,,1.0,,,0.8571428571428574,0.00040849673202614375,0.7058823529411765,indica
White Fire 43,0.7,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.006036217303822941,,1.0,0.460176991150442,0.5783664459161151,,,0.986754966887417,0.480088495575221,,,,,,,,0.47887323943662,,0.47887323943662,0.565121412803532,,0.473451327433628,1.0,0.5597345132743361,,0.5441501103752759,,,0.223340040241449,,1.0,0.9148936170212776,0.0039215686274509795,0.8039215686274511,indica
White Fire Alien OG,0.5,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749680715197957,0.0652173913043478,,0.07608695652173911,,0.493232268543584,,,,0.91698595146871,,0.5408770979967511,,,0.7573435504469991,,0.7466161342717921,0.0326086956521739,,0.0652173913043478,,,0.8633461047254151,0.8224147265836491,1.0,,1.0,,,1.0,,,0.8571428571428574,0.008660130718954247,0.7712418300653596,hybrid
White Fire OG,0.5,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.467093928743712,0.421756858398322,1.0,0.6108423509441969,,,0.9753374767428052,,,0.27523947350286,0.39404615810933896,,,0.8736473583704649,0.10888291640824199,,0.3036317276548821,,,1.0,0.7246764269043069,0.8772415977198049,,0.945406322936558,,,1.0,,,0.8838848039215674,0.06691176470588235,0.7058823529411765,hybrid
White Girl,0.5,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.35,,,1.0,0.7,,,0.35,,,,,,,,,1.0,,1.0,,0.51219512195122,,,1.0,0.7,,0.8292682926829271,,,1.0,,1.0,0.8999999999999999,0.0008169934640522875,0.6405228758169935,hybrid
White Gold,0.5549999999999999,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9849997677982628,0.33743685035712195,0.0113101593704275,,0.6244710720923791,0.4030544103129901,1.0,,,,0.6285349282852329,,,0.05872582750029661,,,,0.8899131565504108,,,0.288527701981255,,,0.489286336449684,0.84814006408768,1.0,,0.691380671527423,,,1.0,,,0.9269911504424776,0.00923202614379085,0.7058823529411765,hybrid
White Gorilla,0.525,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.036144578313253004,,1.0,,1.0,0.8405466970387241,,,1.0,,,,,,,0.874715261958998,0.0180722891566265,,0.0271084337349398,,,0.12,0.683371298405467,0.92,,1.0,,0.82,0.509036144578313,,0.14,0.9210526315789472,0.003104575163398693,0.7712418300653596,hybrid
White Haze,0.30000000000000004,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.158653846153846,,0.009615384615384621,,1.0,,1.0,,0.307692307692308,0.9125683060109292,,,,0.153846153846154,,0.459016393442623,0.009615384615384621,,,,0.18032786885245905,0.153846153846154,0.43715846994535495,,,,,,1.0,0.20512820512820495,,0.7767857142857149,0.002287581699346405,0.542483660130719,sativa
White Knight,0.5,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.106382978723404,,,,1.0,,,,0.857142857142857,,,0.117021276595745,,,,1.0,,0.5714285714285721,0.117021276595745,0.7142857142857142,,0.0851063829787234,,,0.4,,0.5714285714285721,0.8809523809523796,0.0017973856209150324,0.8366013071895426,hybrid
White Kryptonite,0.77,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33333333333333304,,1.0,,,,0.15151515151515102,,,,,,,0.9787234042553192,,0.6489361702127661,,0.638297872340426,,0.121212121212121,1.0,0.0909090909090909,,,,,1.0,0.0909090909090909,1.0,0.8846153846153849,0.0010620915032679738,,indica
White Kush,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.610491532424618,,0.12490421455938698,,0.18237547892720304,0.555325749741468,,,,1.0,0.6356428817649089,,,,,,,,0.007662835249042141,,1.0,0.7026022304832711,,1.0,0.9615861214374221,0.223026542571527,,0.7108632796365141,,,0.318773946360153,,0.7187176835573941,0.8598901098901099,0.007761437908496731,0.5751633986928105,indica
White LSD,0.27,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.972222222222222,1.0,,1.0,,,,0.6,,,,0.4,1.0,,0.972222222222222,,,,,,1.0,0.19444444444444395,0.6,,1.0,,,0.25,,,0.9772727272727276,0.0008986928104575162,,sativa
White Lavender,0.375,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.6353790613718411,0.5838509316770191,0.018018018018018004,,1.0,0.68944099378882,0.848375451263538,,,,1.0,,,0.018018018018018004,0.6832298136645961,,,0.667870036101083,0.036036036036036015,,,,,0.8509316770186339,1.0,,,0.7653429602888091,,,0.450450450450451,,,0.8177966101694925,0.004983660130718954,0.607843137254902,hybrid
White Lightning,0.61,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371362940275651,,0.6117917304747321,,0.543365543247702,,0.7806925498426021,0.583195851991515,1.0,,,,,,,0.5122554796134811,0.17304747320061298,,0.198315467075038,,,0.896117523609654,1.0,0.896117523609654,,0.6531934951685129,,,1.0,,0.849947534102833,0.8370786516853923,0.007352941176470587,,hybrid
White Lotus,0.5,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0256410256410256,,0.98,,,0.58,0.539473684210526,,0.56,0.0256410256410256,,0.5,,,,,,,,0.539473684210526,0.7,1.0,,1.0,,,1.0,,0.0526315789473684,0.8106060606060601,0.002777777777777777,0.6405228758169935,hybrid
White Nightmare,0.2,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8136350533294899,,0.6291561237625961,0.9544884653961891,,1.0,,0.8670366099740561,,0.6496108388584609,,,0.016549648946840502,,,,0.672304345896036,0.00413741223671013,,0.0124122367101304,,,1.0,0.650330714254006,0.5724272124531561,,0.7483464287299679,,,1.0,,,0.9275700934579454,0.008823529411764706,0.5588235294117648,sativa
White OG,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.20342612419700198,,0.7451820128479659,,0.8117091277206001,,,,,0.9375738147460768,,,0.689438097458615,0.8496152949405459,,,0.220556745182013,,0.169164882226981,,0.993251223215792,0.745395197015621,1.0,1.0,,0.939767167200945,,,1.0,,0.8391233387736069,0.89240506329114,0.006617647058823529,0.6568627450980393,hybrid
White Queen,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.205673758865248,,0.201149425287356,,0.6264367816091949,1.0,,,0.23636363636363605,0.74468085106383,,,,0.23636363636363605,,0.0181818181818182,0.988505747126437,,,0.7988505747126441,0.7872340425531921,,1.0,,,0.5363636363636359,,0.765957446808511,0.875,0.00326797385620915,0.7385620915032679,hybrid
White Rhino,0.8,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.337417523696704,,0.311149453407672,,0.8281330372922681,,,0.531054561842334,1.0,,,,,,,,0.1826896794024,,0.319318079394306,0.409345101272762,,0.6072322187525171,1.0,0.7583325131306989,,0.522874661618,,,1.0,0.466097475863673,0.703858770053955,0.8066634241245125,0.08725490196078431,0.607843137254902,indica
White Romulan,0.63,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0178571428571429,,0.0892857142857143,0.9813084112149528,1.0,,,0.8515981735159821,1.0,,,0.0357142857142857,,0.7359813084112149,,0.7420091324200919,1.0,,,0.849315068493151,,0.742990654205608,,,,0.995433789954338,,,0.23214285714285696,0.25934579439252303,,0.8305084745762701,0.004901960784313725,,hybrid
White Russian,0.575,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.381505876836104,,0.182427239688942,,0.7401965419025451,0.513286965359933,,,1.0,,,,0.203680381569957,,,0.550095729970572,0.0205374471909722,,0.3619019499719939,,,0.760312973110572,0.743585501045939,0.30305872265169703,,1.0,,,1.0,,0.30634118892268103,0.8382352941176474,0.04003267973856209,0.5833333333333334,hybrid
White Sangria,0.5700000000000001,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.754716981132076,,0.188679245283019,0.365079365079365,0.7005813953488369,,,,1.0,0.540697674418605,,0.754716981132076,,0.670634920634921,,0.8081395348837209,,,0.9433962264150941,,,0.365079365079365,1.0,,,0.6337209302325579,,0.3412698412698409,1.0,,,0.8863636363636371,0.0017973856209150324,0.5098039215686275,hybrid
White Siberian,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4375,0.1,,0.3,,0.147540983606557,,,,0.8125,,,0.2,,,,0.942622950819672,,0.8852459016393441,0.2,,,0.625,1.0,1.0,,0.16393442622950802,,,1.0,0.375,,0.884146341463415,0.003431372549019608,0.5915032679738563,hybrid
White Skunk,0.56,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3875,,0.106060606060606,,0.0909090909090909,0.36263736263736296,0.5291666666666671,,,,0.450549450549451,,,,,,,,0.06060606060606059,0.3708333333333329,0.0151515151515152,,,,1.0,1.0,,0.7625,,,1.0,0.351648351648352,0.40659340659340704,0.8714285714285726,0.0029411764705882357,0.673202614379085,hybrid
White Slipper,0.385,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222222222222222,,0.33333333333333304,,0.857142857142857,0.530612244897959,,,0.323529411764706,,,1.0,,,0.0588235294117647,0.7346938775510201,,,,,,1.0,0.6632653061224489,0.264705882352941,,1.0,,,0.5185185185185179,0.0588235294117647,,0.8620689655172424,0.002369281045751634,,hybrid
White Smurf,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,0.6,0.666666666666667,,,,,0.6,,,,0.33333333333333304,,,,,0.33333333333333304,,0.8,,1.0,,,0.6,0.33333333333333304,,1.0,,,,,,,,0.8409090909090899,0.0008986928104575162,0.6405228758169935,hybrid
White Strawberry,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.5,,,,,1.0,,0.5,,,0.5,,,,,,,0.5,0.5,,0.5,0.00040849673202614375,0.477124183006536,hybrid
White Tahoe Cookies,0.66,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.558899556868538,,,0.956205775482884,,0.7856046183135791,,,0.507031873733342,0.8798005908419501,,,0.12621916236374098,,,,0.599152490327335,0.0820424555364314,,0.12621916236374098,,,0.7193500738552441,1.0,0.7599704579025109,,0.626051710372782,,,1.0,,1.0,0.8999999999999999,0.004901960784313725,,indica
White Tygh Dream,0.75,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.857142857142857,,,,,,0.9285714285714292,,0.833333333333333,,1.0,,,,,,,0.7857142857142858,,,,,,,1.0,1.0,,0.7142857142857142,0.833333333333333,,1.0,,1.0,1.0,0.0004901960784313724,,indica
White Urkle,0.51,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,0.462659380692168,,0.070362473347548,,0.628997867803838,0.381267738883633,0.7085610200364301,,,,1.0,,,0.11727078891258,,,,0.489374620522162,,,0.44136460554371,,,0.93755912961211,1.0,0.9895931882686848,,0.6818457802064359,,,1.0,,0.7313150425733209,0.9041095890410948,0.005964052287581699,,hybrid
White Walker Kush,0.45,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.055045871559633,0.613937580162463,0.43119266055045896,0.5,0.8952543822146221,,,,1.0,,,,,0.464285714285714,,0.631466438648995,0.403669724770642,,0.0825688073394496,,,0.982142857142857,1.0,0.595238095238095,,0.820436083796494,,,1.0,,,0.8333333333333326,0.004901960784313725,0.673202614379085,hybrid
White Widow,0.5,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.271458335999277,,0.525137196861816,,1.0,0.6700597659859361,,,1.0,,,0.24994628582411602,,0.377416290673828,,0.8725891047972689,,,0.264386037000075,,,0.8631762992887421,0.923393514267482,0.600121024858743,,0.8395396225776269,,,1.0,,0.4886981791993471,0.8393456375838926,0.301062091503268,0.5261437908496733,hybrid
White Zombie,0.5,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0975609756097561,,1.0,,1.0,,,0.8,1.0,,,,,0.28571428571428603,,,0.0121951219512195,,0.0365853658536585,0.8,,0.535714285714286,0.96,0.6428571428571429,,0.29,,,0.158536585365854,,0.32142857142857106,0.75,0.005065359477124182,0.542483660130719,hybrid
Whiteout,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.979166666666667,,,,1.0,,1.0,0.979166666666667,,,1.0,,,,,,,0.979166666666667,,,,,,1.0,,,,1.0,,,0.0681818181818182,,,0.9166666666666674,0.0007352941176470588,0.607843137254902,hybrid
Whitewalker OG,0.73,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.740134744947065,,0.69620253164557,0.537536092396535,0.8213783403656819,0.29692011549566905,,0.299319727891156,,,,0.469201154956689,0.166666666666667,,0.33333333333333304,,,,1.0,1.0,,,,0.5710267229254571,0.8673469387755101,,0.7651195499296769,0.9194444444444456,0.007352941176470587,,indica
Wild Thailand,0.3,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.202247191011236,1.0,0.6292134831460671,,0.6898734177215189,0.5,,,1.0,,,0.15730337078651702,,0.37931034482758597,0.241379310344828,0.9303797468354432,,0.8734177215189871,0.6292134831460671,,,0.7586206896551719,,1.0,,,,,1.0,,,0.8676470588235301,0.0013888888888888887,,sativa
Willie Nelson,0.4,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8353293413173649,0.516304347826087,,1.0,0.977544910179641,,,0.9466248037676608,,,0.0815217391304348,,0.3751962323390901,,0.7919161676646711,1.0,,0.244565217391304,,,0.8210361067503921,,1.0,,1.0,,,0.8967391304347829,0.601255886970173,,0.8340000000000001,0.010375816993464052,0.6405228758169935,hybrid
Willy Wonka,0.30000000000000004,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.784103114930183,,0.0228136882129278,0.460794844253491,0.988593155893536,,,0.5778732545649841,,,1.0,,,0.7186311787072241,0.936619718309859,0.9260563380281692,,1.0,0.0456273764258555,0.7271750805585391,,,,0.9894366197183101,,0.9471830985915493,,,,,1.0,,,0.8777777777777775,0.00400326797385621,0.7385620915032679,sativa
Willy's Wonder,0.76,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0596590909090909,,0.7727272727272729,0.465116279069767,1.0,,,0.48910411622276,1.0,,,,,0.47286821705426396,,,0.0198863636363636,,0.022727272727272697,,0.3753026634382571,,0.8765133171912829,0.624806201550388,,0.7421307506053271,,,1.0,,0.505426356589147,0.8038116591928249,0.018382352941176468,,indica
Wonder Haze,0.4,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,0.2,0.916666666666667,0.4,0.111111111111111,1.0,0.95,,,0.7777777777777779,,,,0.33333333333333304,,,,,,,,,,,1.0,,0.983333333333333,,,1.0,,0.666666666666667,0.8125,0.0008169934640522875,0.5751633986928105,hybrid
Wonder Woman,0.5,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012453234963241999,0.886473457544637,0.192109462888837,,1.0,,0.44669031349434,,0.9709717802931508,,,0.1516364492583,,0.8778623963277871,,0.7660699802373799,0.160976375480731,,,,,1.0,0.7547150412958801,0.899587919253038,,0.861044791464376,,,1.0,,,0.8657718120805376,0.012173202614379085,0.5751633986928105,hybrid
Wonder Woman OG,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,0.561643835616438,,1.0,0.56,0.561643835616438,,,0.589041095890411,,,0.7903225806451608,,,,0.561643835616438,,0.7903225806451608,0.06,,0.08,,,,0.8387096774193549,1.0,,0.9516129032258068,,,1.0,,,0.76923076923077,0.003431372549019608,,indica
Wonka's Bubblicious,0.3,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015015015015015,,0.015015015015015,0.8979591836734692,1.0,0.9377990430622012,,,1.0,,,1.0,,,,0.9521531100478472,0.0030030030030030004,,,,,,0.913875598086124,0.938775510204082,,0.9521531100478472,,,0.555555555555556,0.8826530612244899,0.8826530612244899,0.9305555555555548,0.00457516339869281,,sativa
Woody Kush,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0651906519065191,,0.07011070110701109,0.124833997343958,0.112183353437877,,,1.0,0.9375830013280212,,,,,,,,0.057810578105781,0.10856453558504199,0.014760147601476002,,,0.9628154050464812,0.974668275030157,,,0.0928829915560917,,,1.0,0.11952191235059803,1.0,0.8346774193548399,0.00522875816993464,0.607843137254902,indica
Wookie,0.48,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.8323699421965319,1.0,,0.5173410404624279,,,,0.18181818181818202,,,,,0.0909090909090909,,,0.0769230769230769,,,0.485549132947977,,0.0909090909090909,1.0,1.0,,0.898843930635838,,,0.30128205128205104,,,0.95,0.0012254901960784314,,hybrid
Wookies,0.63,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0551141252087656,,0.363024444556911,0.826971927310623,0.708142562168956,,,0.5261693150193021,0.959877548361884,,,0.25279619413938,,,,,0.26671390252543103,,,0.506688212586408,,0.766039210577737,1.0,0.770696280857162,,0.8133584702396981,,,1.0,,1.0,0.9193548387096776,0.005065359477124182,,hybrid
